STUDENT_ID	PRE_STATE	ACTION	POST_STATE
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	CD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(p>~R)&(r>N),pvr\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(p>~R)&(r>N),pvr\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(~T>~R)&(r>N),~Tvr\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(~T>~R)&(r>N),~Tvr\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(~T>~R)&(P>N),~TvP\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(~T>~R)&(P>N),~TvP\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
CMEGENBI-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	HS	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
CMEGENBI-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	DS	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
CMEGENBI-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	DS	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
CMEGENBI-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	CD	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
CMEGENBI-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
CMEGENBI-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
CMEGENBI-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	SIMP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	CD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(p>~R)&(r>N),pvr\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(p>~R)&(r>N),pvr\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(~T>~R)&(r>N),~Tvr\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(~T>~R)&(r>N),~Tvr\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(~T>~R)&(Q>N),~TvQ\~RvN#"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(~T>~R)&(Q>N),~TvQ\~RvN#"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"	CONJ	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,Q>N\(~T>~R)&(Q>N)#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,Q>N\(~T>~R)&(Q>N)#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>q,q>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>q,q>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,T>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,T>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@T>q,q>N\T>N#Q>T,T>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@T>q,q>N\T>N#Q>T,T>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@T>q,q>N\T>N#Q>T,T>N\Q>N#~T>q,q>~R\~T>~R#~T>~R,Q>N\(~T>~R)&(Q>N)#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@T>q,q>N\T>N#Q>T,T>N\Q>N#~T>q,q>~R\~T>~R#~T>~R,Q>N\(~T>~R)&(Q>N)#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@T>q,q>N\T>N#Q>T,T>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T>(~T&S),(~T&S)>~R\~T>~R#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@T>q,q>N\T>N#Q>T,T>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T>(~T&S),(~T&S)>~R\~T>~R#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@T>S,S>N\T>N#Q>T,T>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T>(~T&S),(~T&S)>~R\~T>~R#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@T>S,S>N\T>N#Q>T,T>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T>(~T&S),(~T&S)>~R\~T>~R#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,T>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T>(~T&S),(~T&S)>~R\~T>~R#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,T>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T>(~T&S),(~T&S)>~R\~T>~R#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@T>q,q>N\T>N#Q>T,T>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T>(~T&S),(~T&S)>~R\~T>~R#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@T>q,q>N\T>N#Q>T,T>N\Q>N#~T>~R,Q>N\(~T>~R)&(Q>N)#~T>(~T&S),(~T&S)>~R\~T>~R#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@T>q,q>N\T>N#Q>T,T>N\Q>N#~T>q,q>(~T&S)\~T>(~T&S)#~T>~R,Q>N\(~T>~R)&(Q>N)#~T>(~T&S),(~T&S)>~R\~T>~R#~T\~TvQ#(~T>~R)&(Q>N),~TvQ\~RvN#"
CMEGENBI-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@N\~RvN#"
CMEGENBI-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@N\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
CMEGENBI-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
CMEGENBI-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
CMEGENBI-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
CMEGENBI-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~R\~RvN#"
CMEGENBI-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~R\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>q,q>~R\~T>~R#~T>~R,~T\~R#~R\~RvN#"
CMEGENBI-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>q,q>~R\~T>~R#~T>~R,~T\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"
CMEGENBI-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>q,q>~Q\~T>~Q#~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"
CMEGENBI-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>q,q>~Q\~T>~Q#~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"
CMEGENBI-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#~Q>q,q>~R\~Q>~R#"
CMEGENBI-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#~Q>q,q>~R\~Q>~R#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#~Q>q,q>~R\~Q>~R#"
CMEGENBI-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#~Q>q,q>~R\~Q>~R#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#~Q>S,S>~R\~Q>~R#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	CD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(p>~R)&(r>N),pvr\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(p>~R)&(r>N),pvr\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	SIMP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p&~R\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p&~R\~R#~R\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	SIMP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p&~R\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p&~R\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"	CONJ	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"	MT	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"	CONJ	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"	CD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T&~R\~R#~R\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~R\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>q,q>~R\~T>~R#~T>~R,~T\~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>q,q>~R\~T>~R#~T>~R,~T\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"	IMPL	"Q>T,~T,~QvT,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,~QvT,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"	DS	"Q>T,~T,~QvT,~Q,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,~QvT,~Q,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"	MP	"Q>T,~T,~QvT,~Q,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"
CMEGENBI-2	"Q>T,~T,~QvT,~Q,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"	HS	"Q>T,~T,~QvT,~Q,(~T&S)>~R,(~QvP)>S,@~T>~R,~T\~R#~T>~Q,~Q>~R\~T>~R#~R\~RvN#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MT	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@R>q,~q\~R#~R\~RvN#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@R>q,~q\~R#~R\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"	CONJ	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>S,p\S#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>S,p\S#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	CONJ	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@P\~QvP#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@P\~QvP#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	CONJ	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
CMEGENBIR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
KKOCHER1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
KKOCHER1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MT	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@R>q,~q\~R#~R\~RvN#"
KKOCHER1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@R>q,~q\~R#~R\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
KKOCHER1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
KKOCHER1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"
KKOCHER1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"	CONJ	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"
KKOCHER1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>S,p\S#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"
KKOCHER1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>S,p\S#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
KKOCHER1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	CONJ	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
KKOCHER1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
KKOCHER1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
KKOCHER1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@P\~QvP#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
